bill_id,user_id,bill_type,bill_amount,due_date,payment_date,payment_mode,days_before_after_due,is_on_time,month,year
BILL_0016168,USR_00316,rent,21213.25,2025-04-22,2025-05-18,upi,26.0,False,4,2025
BILL_0016169,USR_00316,rent,18928.4,2025-05-20,2025-05-16,upi,-4.0,True,5,2025
BILL_0016170,USR_00316,rent,18800.69,2025-06-05,2025-06-04,upi,-1.0,True,6,2025
BILL_0016171,USR_00316,rent,20197.72,2025-07-15,2025-07-13,cash,-2.0,True,7,2025
BILL_0016172,USR_00316,rent,16929.06,2025-08-13,2025-08-12,upi,-1.0,True,8,2025
BILL_0016173,USR_00316,rent,18238.85,2025-09-09,2025-09-07,upi,-2.0,True,9,2025
BILL_0016174,USR_00316,rent,15419.88,2025-10-11,2025-10-07,auto_debit,-4.0,True,10,2025
BILL_0016175,USR_00316,rent,19611.49,2025-11-20,,none,,False,11,2025
BILL_0016176,USR_00316,rent,21328.11,2025-12-09,2025-12-06,auto_debit,-3.0,True,12,2025
BILL_0016177,USR_00317,electricity,4698.13,2025-01-18,2025-01-15,upi,-3.0,True,1,2025
BILL_0016178,USR_00317,electricity,5490.25,2025-02-07,2025-02-05,upi,-2.0,True,2,2025
BILL_0016179,USR_00317,electricity,4590.75,2025-03-17,2025-03-15,upi,-2.0,True,3,2025
BILL_0016180,USR_00317,electricity,4404.51,2025-04-13,2025-04-09,upi,-4.0,True,4,2025
BILL_0016181,USR_00317,electricity,4671.11,2025-05-15,2025-05-14,upi,-1.0,True,5,2025
BILL_0016182,USR_00317,electricity,4379.72,2025-06-11,2025-06-08,auto_debit,-3.0,True,6,2025
BILL_0016183,USR_00317,electricity,4684.22,2025-07-05,2025-07-03,cash,-2.0,True,7,2025
BILL_0016184,USR_00317,electricity,4453.3,2025-08-24,2025-08-23,auto_debit,-1.0,True,8,2025
BILL_0016185,USR_00317,electricity,3741.62,2025-09-12,2025-09-08,cash,-4.0,True,9,2025
BILL_0016186,USR_00317,electricity,3768.81,2025-10-09,2025-10-05,upi,-4.0,True,10,2025
BILL_0016187,USR_00317,electricity,4699.62,2025-11-14,2025-11-13,upi,-1.0,True,11,2025
BILL_0016188,USR_00317,electricity,4546.55,2025-12-11,2025-12-07,cash,-4.0,True,12,2025
BILL_0016189,USR_00317,mobile_recharge,566.32,2025-01-12,2025-01-10,upi,-2.0,True,1,2025
BILL_0016190,USR_00317,mobile_recharge,485.06,2025-02-10,2025-02-07,upi,-3.0,True,2,2025
BILL_0016191,USR_00317,mobile_recharge,486.88,2025-03-24,2025-03-22,auto_debit,-2.0,True,3,2025
BILL_0016192,USR_00317,mobile_recharge,501.21,2025-04-25,2025-04-24,upi,-1.0,True,4,2025
BILL_0016193,USR_00317,mobile_recharge,527.21,2025-05-18,2025-05-16,upi,-2.0,True,5,2025
BILL_0016194,USR_00317,mobile_recharge,566.7,2025-06-11,2025-06-10,upi,-1.0,True,6,2025
BILL_0016195,USR_00317,mobile_recharge,509.92,2025-07-11,2025-07-06,cash,-5.0,True,7,2025
BILL_0016196,USR_00317,mobile_recharge,452.53,2025-08-21,2025-08-21,auto_debit,0.0,True,8,2025
BILL_0016197,USR_00317,mobile_recharge,463.09,2025-09-10,2025-09-08,cash,-2.0,True,9,2025
BILL_0016198,USR_00317,mobile_recharge,533.15,2025-10-13,2025-10-12,cash,-1.0,True,10,2025
BILL_0016199,USR_00317,mobile_recharge,436.39,2025-11-06,2025-11-04,auto_debit,-2.0,True,11,2025
BILL_0016200,USR_00317,mobile_recharge,512.89,2025-12-24,2025-12-20,upi,-4.0,True,12,2025
BILL_0016201,USR_00317,rent,13006.76,2025-01-12,2025-01-08,upi,-4.0,True,1,2025
BILL_0016202,USR_00317,rent,12881.91,2025-02-21,2025-02-19,upi,-2.0,True,2,2025
BILL_0016203,USR_00317,rent,14883.79,2025-03-08,2025-03-08,upi,0.0,True,3,2025
BILL_0016204,USR_00317,rent,14030.72,2025-04-06,2025-04-06,cash,0.0,True,4,2025
BILL_0016205,USR_00317,rent,11550.7,2025-05-05,2025-05-03,upi,-2.0,True,5,2025
BILL_0016206,USR_00317,rent,14113.46,2025-06-24,2025-06-24,cash,0.0,True,6,2025
BILL_0016207,USR_00317,rent,13016.86,2025-07-06,2025-07-04,cash,-2.0,True,7,2025
BILL_0016208,USR_00317,rent,13474.91,2025-08-12,2025-08-09,upi,-3.0,True,8,2025
BILL_0016209,USR_00317,rent,12389.34,2025-09-18,2025-09-16,upi,-2.0,True,9,2025
BILL_0016210,USR_00317,rent,14516.02,2025-10-17,2025-10-16,auto_debit,-1.0,True,10,2025
BILL_0016211,USR_00317,rent,15184.81,2025-11-23,2025-11-23,upi,0.0,True,11,2025
BILL_0016212,USR_00317,rent,12964.93,2025-12-12,2025-12-09,upi,-3.0,True,12,2025
BILL_0016213,USR_00318,electricity,466.01,2025-01-25,2025-02-13,auto_debit,19.0,False,1,2025
BILL_0016214,USR_00318,electricity,432.62,2025-02-13,2025-02-13,auto_debit,0.0,True,2,2025
BILL_0016215,USR_00318,electricity,465.85,2025-03-11,2025-03-08,upi,-3.0,True,3,2025
BILL_0016216,USR_00318,electricity,438.77,2025-04-14,2025-04-09,upi,-5.0,True,4,2025
BILL_0016217,USR_00318,electricity,440.05,2025-05-13,2025-05-23,auto_debit,10.0,False,5,2025
BILL_0016218,USR_00318,electricity,448.62,2025-06-20,2025-06-20,upi,0.0,True,6,2025
BILL_0016219,USR_00318,electricity,425.32,2025-07-17,,none,,False,7,2025
BILL_0016220,USR_00318,electricity,454.22,2025-08-23,2025-09-13,upi,21.0,False,8,2025
BILL_0016221,USR_00318,electricity,400.77,2025-09-16,2025-09-11,upi,-5.0,True,9,2025
BILL_0016222,USR_00318,electricity,447.35,2025-10-17,2025-11-16,upi,30.0,False,10,2025
BILL_0016223,USR_00318,electricity,404.78,2025-11-05,2025-11-27,upi,22.0,False,11,2025
BILL_0016224,USR_00318,electricity,374.35,2025-12-18,2025-12-17,cash,-1.0,True,12,2025
BILL_0016225,USR_00318,mobile_recharge,612.16,2025-01-10,2025-01-14,upi,4.0,False,1,2025
BILL_0016226,USR_00318,mobile_recharge,574.2,2025-02-13,2025-02-28,upi,15.0,False,2,2025
BILL_0016227,USR_00318,mobile_recharge,429.52,2025-03-09,2025-03-07,cash,-2.0,True,3,2025
BILL_0016228,USR_00318,mobile_recharge,613.47,2025-04-19,2025-05-13,upi,24.0,False,4,2025
BILL_0016229,USR_00318,mobile_recharge,562.06,2025-05-06,2025-05-06,upi,0.0,True,5,2025
BILL_0016230,USR_00318,mobile_recharge,558.13,2025-06-13,2025-06-08,cash,-5.0,True,6,2025
BILL_0016231,USR_00318,mobile_recharge,657.09,2025-07-23,2025-07-19,upi,-4.0,True,7,2025
BILL_0016232,USR_00318,mobile_recharge,538.35,2025-08-14,2025-08-14,upi,0.0,True,8,2025
BILL_0016233,USR_00318,mobile_recharge,546.06,2025-09-22,,none,,False,9,2025
BILL_0016234,USR_00318,mobile_recharge,527.95,2025-10-11,2025-10-09,cash,-2.0,True,10,2025
BILL_0016235,USR_00318,mobile_recharge,704.93,2025-11-22,2025-12-11,auto_debit,19.0,False,11,2025
BILL_0016236,USR_00318,mobile_recharge,560.23,2025-12-17,2025-12-16,auto_debit,-1.0,True,12,2025
BILL_0016237,USR_00318,rent,27140.13,2025-01-16,2025-01-13,auto_debit,-3.0,True,1,2025
BILL_0016238,USR_00318,rent,27270.75,2025-02-13,2025-02-12,cash,-1.0,True,2,2025
BILL_0016239,USR_00318,rent,21889.3,2025-03-22,2025-03-19,upi,-3.0,True,3,2025
BILL_0016240,USR_00318,rent,26252.8,2025-04-24,2025-05-16,upi,22.0,False,4,2025
BILL_0016241,USR_00318,rent,22957.45,2025-05-14,2025-05-12,upi,-2.0,True,5,2025
BILL_0016242,USR_00318,rent,23616.73,2025-06-08,2025-06-04,auto_debit,-4.0,True,6,2025
BILL_0016243,USR_00318,rent,21929.31,2025-07-22,2025-08-07,upi,16.0,False,7,2025
BILL_0016244,USR_00318,rent,24154.69,2025-08-13,2025-08-09,auto_debit,-4.0,True,8,2025
BILL_0016245,USR_00318,rent,23528.24,2025-09-22,2025-09-19,upi,-3.0,True,9,2025
BILL_0016246,USR_00318,rent,25927.35,2025-10-05,2025-09-30,cash,-5.0,True,10,2025
BILL_0016247,USR_00318,rent,22832.55,2025-11-11,2025-11-12,cash,1.0,False,11,2025
BILL_0016248,USR_00318,rent,21601.24,2025-12-15,,none,,False,12,2025
BILL_0016249,USR_00319,electricity,3191.51,2025-01-11,2025-01-09,upi,-2.0,True,1,2025
BILL_0016250,USR_00319,electricity,3332.16,2025-02-07,2025-02-04,cash,-3.0,True,2,2025
BILL_0016251,USR_00319,electricity,3225.82,2025-03-13,2025-03-08,upi,-5.0,True,3,2025
BILL_0016252,USR_00319,electricity,3308.55,2025-04-09,,none,,False,4,2025
BILL_0016253,USR_00319,electricity,3008.81,2025-05-08,2025-05-03,upi,-5.0,True,5,2025
BILL_0016254,USR_00319,electricity,2397.65,2025-06-06,2025-06-04,auto_debit,-2.0,True,6,2025
BILL_0016255,USR_00319,electricity,2522.56,2025-07-08,2025-07-07,cash,-1.0,True,7,2025
BILL_0016256,USR_00319,electricity,3242.64,2025-08-22,2025-08-28,upi,6.0,False,8,2025
BILL_0016257,USR_00319,electricity,2938.46,2025-09-16,2025-09-19,auto_debit,3.0,False,9,2025
BILL_0016258,USR_00319,electricity,2747.52,2025-10-23,2025-11-09,cash,17.0,False,10,2025
BILL_0016259,USR_00319,electricity,3173.07,2025-11-16,,none,,False,11,2025
BILL_0016260,USR_00319,electricity,3463.5,2025-12-12,2025-12-11,upi,-1.0,True,12,2025
BILL_0016261,USR_00319,mobile_recharge,196.17,2025-01-22,2025-01-22,auto_debit,0.0,True,1,2025
BILL_0016262,USR_00319,mobile_recharge,221.68,2025-02-20,2025-03-06,upi,14.0,False,2,2025
BILL_0016263,USR_00319,mobile_recharge,166.58,2025-03-17,,none,,False,3,2025
BILL_0016264,USR_00319,mobile_recharge,217.44,2025-04-16,2025-05-03,auto_debit,17.0,False,4,2025
BILL_0016265,USR_00319,mobile_recharge,160.43,2025-05-23,,none,,False,5,2025
BILL_0016266,USR_00319,mobile_recharge,145.12,2025-06-11,2025-06-10,cash,-1.0,True,6,2025
BILL_0016267,USR_00319,mobile_recharge,174.09,2025-07-22,2025-07-20,upi,-2.0,True,7,2025
BILL_0016268,USR_00319,mobile_recharge,188.45,2025-08-25,2025-08-20,upi,-5.0,True,8,2025
BILL_0016269,USR_00319,mobile_recharge,203.8,2025-09-14,2025-09-12,auto_debit,-2.0,True,9,2025
BILL_0016270,USR_00319,mobile_recharge,200.05,2025-10-18,2025-10-18,cash,0.0,True,10,2025
BILL_0016271,USR_00319,mobile_recharge,183.12,2025-11-12,2025-11-08,upi,-4.0,True,11,2025
BILL_0016272,USR_00319,mobile_recharge,190.85,2025-12-23,2025-12-20,upi,-3.0,True,12,2025
BILL_0016273,USR_00319,rent,19414.65,2025-01-19,2025-02-11,cash,23.0,False,1,2025
BILL_0016274,USR_00319,rent,17565.34,2025-02-10,2025-02-08,upi,-2.0,True,2,2025
BILL_0016275,USR_00319,rent,19272.47,2025-03-17,2025-03-12,upi,-5.0,True,3,2025
BILL_0016276,USR_00319,rent,15773.34,2025-04-18,2025-04-14,upi,-4.0,True,4,2025
BILL_0016277,USR_00319,rent,19362.02,2025-05-11,2025-05-09,auto_debit,-2.0,True,5,2025
BILL_0016278,USR_00319,rent,18083.75,2025-06-17,,none,,False,6,2025
BILL_0016279,USR_00319,rent,18501.72,2025-07-05,2025-07-08,upi,3.0,False,7,2025
BILL_0016280,USR_00319,rent,19585.08,2025-08-11,2025-08-06,auto_debit,-5.0,True,8,2025
BILL_0016281,USR_00319,rent,17721.35,2025-09-14,2025-09-21,auto_debit,7.0,False,9,2025
BILL_0016282,USR_00319,rent,20531.77,2025-10-13,2025-10-11,upi,-2.0,True,10,2025
BILL_0016283,USR_00319,rent,17281.59,2025-11-07,2025-11-03,upi,-4.0,True,11,2025
BILL_0016284,USR_00319,rent,18755.34,2025-12-23,2025-12-20,upi,-3.0,True,12,2025
BILL_0016285,USR_00320,electricity,762.0,2025-01-20,2025-01-17,auto_debit,-3.0,True,1,2025
BILL_0016286,USR_00320,electricity,698.59,2025-02-22,2025-02-22,upi,0.0,True,2,2025
BILL_0016287,USR_00320,electricity,947.42,2025-03-11,2025-03-07,upi,-4.0,True,3,2025
BILL_0016288,USR_00320,electricity,969.78,2025-04-16,2025-04-13,upi,-3.0,True,4,2025
BILL_0016289,USR_00320,electricity,767.79,2025-05-17,2025-05-15,cash,-2.0,True,5,2025
BILL_0016290,USR_00320,electricity,682.4,2025-06-23,2025-06-23,auto_debit,0.0,True,6,2025
BILL_0016291,USR_00320,electricity,939.63,2025-07-18,2025-07-17,cash,-1.0,True,7,2025
BILL_0016292,USR_00320,electricity,881.52,2025-08-20,2025-08-18,upi,-2.0,True,8,2025
BILL_0016293,USR_00320,electricity,871.21,2025-09-06,2025-09-04,upi,-2.0,True,9,2025
BILL_0016294,USR_00320,electricity,906.83,2025-10-22,,none,,False,10,2025
BILL_0016295,USR_00320,electricity,947.29,2025-11-24,2025-11-24,upi,0.0,True,11,2025
BILL_0016296,USR_00320,electricity,982.31,2025-12-23,,none,,False,12,2025
BILL_0016297,USR_00320,mobile_recharge,291.41,2025-01-17,2025-01-16,upi,-1.0,True,1,2025
BILL_0016298,USR_00320,mobile_recharge,317.18,2025-02-10,2025-02-10,upi,0.0,True,2,2025
BILL_0016299,USR_00320,mobile_recharge,348.63,2025-03-12,2025-03-09,upi,-3.0,True,3,2025
BILL_0016300,USR_00320,mobile_recharge,294.93,2025-04-09,2025-04-06,upi,-3.0,True,4,2025
BILL_0016301,USR_00320,mobile_recharge,266.9,2025-05-20,2025-05-20,cash,0.0,True,5,2025
BILL_0016302,USR_00320,mobile_recharge,293.93,2025-06-23,2025-06-22,auto_debit,-1.0,True,6,2025
BILL_0016303,USR_00320,mobile_recharge,290.68,2025-07-10,2025-07-13,upi,3.0,False,7,2025
BILL_0016304,USR_00320,mobile_recharge,298.81,2025-08-21,2025-08-19,cash,-2.0,True,8,2025
BILL_0016305,USR_00320,mobile_recharge,343.75,2025-09-11,2025-09-09,upi,-2.0,True,9,2025
BILL_0016306,USR_00320,mobile_recharge,329.77,2025-10-18,2025-10-17,upi,-1.0,True,10,2025
BILL_0016307,USR_00320,mobile_recharge,237.93,2025-11-23,2025-11-20,cash,-3.0,True,11,2025
BILL_0016308,USR_00320,mobile_recharge,265.9,2025-12-11,2025-12-11,auto_debit,0.0,True,12,2025
BILL_0016309,USR_00320,rent,2987.83,2025-01-25,2025-01-22,upi,-3.0,True,1,2025
BILL_0016310,USR_00320,rent,3089.3,2025-02-08,2025-02-05,upi,-3.0,True,2,2025
BILL_0016311,USR_00320,rent,3152.49,2025-03-18,2025-03-17,upi,-1.0,True,3,2025
BILL_0016312,USR_00320,rent,3421.13,2025-04-20,2025-05-13,upi,23.0,False,4,2025
BILL_0016313,USR_00320,rent,3130.84,2025-05-18,2025-05-16,upi,-2.0,True,5,2025
BILL_0016314,USR_00320,rent,3336.65,2025-06-06,2025-06-01,auto_debit,-5.0,True,6,2025
BILL_0016315,USR_00320,rent,3077.93,2025-07-08,2025-07-07,cash,-1.0,True,7,2025
BILL_0016316,USR_00320,rent,3117.39,2025-08-21,2025-08-16,upi,-5.0,True,8,2025
BILL_0016317,USR_00320,rent,3190.18,2025-09-15,2025-09-10,upi,-5.0,True,9,2025
BILL_0016318,USR_00320,rent,2880.78,2025-10-09,2025-10-05,upi,-4.0,True,10,2025
BILL_0016319,USR_00320,rent,2757.94,2025-11-13,2025-11-09,upi,-4.0,True,11,2025
BILL_0016320,USR_00320,rent,3004.22,2025-12-17,2025-12-16,upi,-1.0,True,12,2025
BILL_0016321,USR_00321,electricity,596.0,2025-01-24,2025-01-22,upi,-2.0,True,1,2025
BILL_0016322,USR_00321,electricity,591.43,2025-02-11,2025-02-11,auto_debit,0.0,True,2,2025
BILL_0016323,USR_00321,electricity,548.88,2025-03-25,2025-03-21,upi,-4.0,True,3,2025
BILL_0016324,USR_00321,electricity,607.47,2025-04-15,2025-04-10,upi,-5.0,True,4,2025
BILL_0016325,USR_00321,electricity,573.29,2025-05-09,2025-05-10,auto_debit,1.0,False,5,2025
BILL_0016326,USR_00321,electricity,499.71,2025-06-16,2025-06-16,auto_debit,0.0,True,6,2025
BILL_0016327,USR_00321,electricity,582.25,2025-07-13,2025-07-13,upi,0.0,True,7,2025
BILL_0016328,USR_00321,electricity,552.24,2025-08-21,2025-08-20,upi,-1.0,True,8,2025
BILL_0016329,USR_00321,electricity,602.21,2025-09-06,2025-09-20,upi,14.0,False,9,2025
BILL_0016330,USR_00321,electricity,572.95,2025-10-19,2025-11-06,upi,18.0,False,10,2025
BILL_0016331,USR_00321,electricity,574.56,2025-11-14,2025-11-13,upi,-1.0,True,11,2025
BILL_0016332,USR_00321,electricity,508.32,2025-12-17,2025-12-12,upi,-5.0,True,12,2025
BILL_0016333,USR_00321,mobile_recharge,149.2,2025-01-25,,none,,False,1,2025
BILL_0016334,USR_00321,mobile_recharge,183.45,2025-02-16,,none,,False,2,2025
BILL_0016335,USR_00321,mobile_recharge,117.43,2025-03-12,2025-03-09,upi,-3.0,True,3,2025
BILL_0016336,USR_00321,mobile_recharge,133.35,2025-04-10,2025-04-10,cash,0.0,True,4,2025
BILL_0016337,USR_00321,mobile_recharge,133.07,2025-05-08,,none,,False,5,2025
BILL_0016338,USR_00321,mobile_recharge,145.67,2025-06-22,2025-06-28,upi,6.0,False,6,2025
BILL_0016339,USR_00321,mobile_recharge,152.38,2025-07-16,2025-07-15,upi,-1.0,True,7,2025
BILL_0016340,USR_00321,mobile_recharge,138.26,2025-08-05,2025-08-02,upi,-3.0,True,8,2025
BILL_0016341,USR_00321,mobile_recharge,152.16,2025-09-05,2025-09-27,upi,22.0,False,9,2025
BILL_0016342,USR_00321,mobile_recharge,150.44,2025-10-15,2025-10-11,auto_debit,-4.0,True,10,2025
BILL_0016343,USR_00321,mobile_recharge,137.35,2025-11-12,2025-11-10,cash,-2.0,True,11,2025
BILL_0016344,USR_00321,mobile_recharge,127.39,2025-12-20,2025-12-15,cash,-5.0,True,12,2025
BILL_0016345,USR_00321,rent,12287.63,2025-01-18,2025-01-15,upi,-3.0,True,1,2025
BILL_0016346,USR_00321,rent,13399.16,2025-02-18,2025-02-17,upi,-1.0,True,2,2025
BILL_0016347,USR_00321,rent,13452.73,2025-03-10,2025-03-20,upi,10.0,False,3,2025
BILL_0016348,USR_00321,rent,11009.91,2025-04-07,2025-04-27,upi,20.0,False,4,2025
BILL_0016349,USR_00321,rent,14335.46,2025-05-05,2025-06-04,upi,30.0,False,5,2025
BILL_0016350,USR_00321,rent,10917.18,2025-06-08,2025-06-08,cash,0.0,True,6,2025
BILL_0016351,USR_00321,rent,13978.39,2025-07-06,2025-07-27,auto_debit,21.0,False,7,2025
BILL_0016352,USR_00321,rent,14827.6,2025-08-12,2025-08-11,auto_debit,-1.0,True,8,2025
BILL_0016353,USR_00321,rent,12282.63,2025-09-16,2025-09-12,auto_debit,-4.0,True,9,2025
BILL_0016354,USR_00321,rent,13139.01,2025-10-23,,none,,False,10,2025
BILL_0016355,USR_00321,rent,12040.95,2025-11-25,2025-11-25,cash,0.0,True,11,2025
BILL_0016356,USR_00321,rent,11240.57,2025-12-20,2025-12-17,upi,-3.0,True,12,2025
BILL_0016357,USR_00322,electricity,2154.45,2025-01-07,2025-01-04,upi,-3.0,True,1,2025
BILL_0016358,USR_00322,electricity,2156.89,2025-02-15,,none,,False,2,2025
BILL_0016359,USR_00322,electricity,2118.93,2025-03-19,2025-03-28,cash,9.0,False,3,2025
BILL_0016360,USR_00322,electricity,2068.59,2025-04-23,2025-04-22,upi,-1.0,True,4,2025
BILL_0016361,USR_00322,electricity,2092.41,2025-05-13,2025-05-15,upi,2.0,False,5,2025
BILL_0016362,USR_00322,electricity,2263.81,2025-06-23,2025-06-28,upi,5.0,False,6,2025
BILL_0016363,USR_00322,electricity,2224.45,2025-07-19,2025-08-09,upi,21.0,False,7,2025
BILL_0016364,USR_00322,electricity,2608.73,2025-08-13,2025-08-25,auto_debit,12.0,False,8,2025
BILL_0016365,USR_00322,electricity,2273.55,2025-09-22,2025-10-09,upi,17.0,False,9,2025
BILL_0016366,USR_00322,electricity,2364.43,2025-10-18,2025-10-16,upi,-2.0,True,10,2025
BILL_0016367,USR_00322,electricity,2513.83,2025-11-12,,none,,False,11,2025
BILL_0016368,USR_00322,electricity,2334.96,2025-12-19,2025-12-25,cash,6.0,False,12,2025
BILL_0016369,USR_00322,mobile_recharge,199.96,2025-01-11,2025-02-07,upi,27.0,False,1,2025
BILL_0016370,USR_00322,mobile_recharge,168.99,2025-02-16,2025-03-17,auto_debit,29.0,False,2,2025
BILL_0016371,USR_00322,mobile_recharge,187.58,2025-03-06,,none,,False,3,2025
BILL_0016372,USR_00322,mobile_recharge,184.89,2025-04-09,2025-04-11,auto_debit,2.0,False,4,2025
BILL_0016373,USR_00322,mobile_recharge,207.64,2025-05-09,2025-05-07,upi,-2.0,True,5,2025
BILL_0016374,USR_00322,mobile_recharge,235.47,2025-06-18,2025-07-18,auto_debit,30.0,False,6,2025
BILL_0016375,USR_00322,mobile_recharge,187.51,2025-07-08,2025-08-01,upi,24.0,False,7,2025
BILL_0016376,USR_00322,mobile_recharge,172.71,2025-08-10,2025-08-26,auto_debit,16.0,False,8,2025
BILL_0016377,USR_00322,mobile_recharge,221.5,2025-09-15,2025-10-14,upi,29.0,False,9,2025
BILL_0016378,USR_00322,mobile_recharge,188.78,2025-10-09,2025-10-30,upi,21.0,False,10,2025
BILL_0016379,USR_00322,mobile_recharge,169.49,2025-11-20,2025-11-30,upi,10.0,False,11,2025
BILL_0016380,USR_00322,mobile_recharge,177.54,2025-12-21,2026-01-20,auto_debit,30.0,False,12,2025
BILL_0016381,USR_00322,rent,18915.19,2025-01-15,2025-02-06,cash,22.0,False,1,2025
BILL_0016382,USR_00322,rent,19508.0,2025-02-25,2025-02-21,auto_debit,-4.0,True,2,2025
BILL_0016383,USR_00322,rent,20277.04,2025-03-14,2025-03-19,upi,5.0,False,3,2025
BILL_0016384,USR_00322,rent,19201.88,2025-04-18,,none,,False,4,2025
BILL_0016385,USR_00322,rent,13598.46,2025-05-14,2025-05-17,upi,3.0,False,5,2025
BILL_0016386,USR_00322,rent,23510.23,2025-06-22,,none,,False,6,2025
BILL_0016387,USR_00322,rent,17873.21,2025-07-06,2025-07-11,upi,5.0,False,7,2025
BILL_0016388,USR_00322,rent,18168.56,2025-08-23,2025-08-25,upi,2.0,False,8,2025
BILL_0016389,USR_00322,rent,20327.29,2025-09-08,2025-09-22,upi,14.0,False,9,2025
BILL_0016390,USR_00322,rent,20291.1,2025-10-08,2025-10-27,upi,19.0,False,10,2025
BILL_0016391,USR_00322,rent,20816.15,2025-11-19,2025-12-05,auto_debit,16.0,False,11,2025
BILL_0016392,USR_00322,rent,17898.74,2025-12-15,,none,,False,12,2025
BILL_0016393,USR_00323,electricity,1559.23,2025-01-09,2025-01-04,cash,-5.0,True,1,2025
BILL_0016394,USR_00323,electricity,1596.54,2025-02-16,2025-02-11,upi,-5.0,True,2,2025
BILL_0016395,USR_00323,electricity,1639.47,2025-03-19,2025-03-14,auto_debit,-5.0,True,3,2025
BILL_0016396,USR_00323,electricity,1585.17,2025-04-13,2025-04-09,upi,-4.0,True,4,2025
BILL_0016397,USR_00323,electricity,1850.26,2025-05-23,2025-05-20,auto_debit,-3.0,True,5,2025
BILL_0016398,USR_00323,electricity,1256.96,2025-06-17,2025-06-12,upi,-5.0,True,6,2025
BILL_0016399,USR_00323,electricity,1905.93,2025-07-12,2025-07-07,cash,-5.0,True,7,2025
BILL_0016400,USR_00323,electricity,1778.48,2025-08-14,2025-08-09,cash,-5.0,True,8,2025
BILL_0016401,USR_00323,electricity,1711.29,2025-09-25,2025-09-20,upi,-5.0,True,9,2025
BILL_0016402,USR_00323,electricity,1650.83,2025-10-22,2025-10-19,upi,-3.0,True,10,2025
BILL_0016403,USR_00323,electricity,1333.18,2025-11-25,,none,,False,11,2025
BILL_0016404,USR_00323,electricity,1684.16,2025-12-21,2025-12-17,auto_debit,-4.0,True,12,2025
BILL_0016405,USR_00323,mobile_recharge,218.21,2025-01-19,2025-01-17,upi,-2.0,True,1,2025
BILL_0016406,USR_00323,mobile_recharge,232.19,2025-02-12,,none,,False,2,2025
BILL_0016407,USR_00323,mobile_recharge,188.49,2025-03-12,2025-04-04,cash,23.0,False,3,2025
BILL_0016408,USR_00323,mobile_recharge,243.15,2025-04-11,2025-04-06,auto_debit,-5.0,True,4,2025
BILL_0016409,USR_00323,mobile_recharge,259.55,2025-05-21,2025-05-17,upi,-4.0,True,5,2025
BILL_0016410,USR_00323,mobile_recharge,235.95,2025-06-18,2025-06-16,cash,-2.0,True,6,2025
BILL_0016411,USR_00323,mobile_recharge,247.84,2025-07-23,2025-07-22,upi,-1.0,True,7,2025
BILL_0016412,USR_00323,mobile_recharge,266.22,2025-08-25,2025-08-23,upi,-2.0,True,8,2025
BILL_0016413,USR_00323,mobile_recharge,230.96,2025-09-19,2025-09-16,upi,-3.0,True,9,2025
BILL_0016414,USR_00323,mobile_recharge,187.08,2025-10-06,2025-10-03,upi,-3.0,True,10,2025
BILL_0016415,USR_00323,mobile_recharge,238.97,2025-11-14,,none,,False,11,2025
BILL_0016416,USR_00323,mobile_recharge,196.62,2025-12-23,2025-12-20,auto_debit,-3.0,True,12,2025
BILL_0016417,USR_00323,rent,12613.56,2025-01-05,2025-01-04,upi,-1.0,True,1,2025
BILL_0016418,USR_00323,rent,11477.57,2025-02-05,,none,,False,2,2025
BILL_0016419,USR_00323,rent,10922.51,2025-03-11,,none,,False,3,2025
BILL_0016420,USR_00323,rent,11218.88,2025-04-22,2025-04-21,upi,-1.0,True,4,2025
BILL_0016421,USR_00323,rent,11624.02,2025-05-12,2025-05-11,auto_debit,-1.0,True,5,2025
BILL_0016422,USR_00323,rent,13113.84,2025-06-22,2025-06-19,upi,-3.0,True,6,2025
BILL_0016423,USR_00323,rent,11596.27,2025-07-15,2025-07-12,cash,-3.0,True,7,2025
BILL_0016424,USR_00323,rent,10916.75,2025-08-12,2025-08-12,upi,0.0,True,8,2025
BILL_0016425,USR_00323,rent,11849.03,2025-09-17,2025-09-16,upi,-1.0,True,9,2025
